RSSI0 OMNI,RSSI1 OMNI,CINR0 OMNI,CINR1 OMNI,RSSI0 PARABOLIC,RSSI1 PARABOLIC,CINR0 PARABOLIC,CINR1 PARABOLIC,Radio Distance Clean,Radio Distance Noise,GPS Distance Clean,GPS Distance Noise,Longitude,Latitude,Drone Speed,Drone Climb,Drone Altitude,Barometer Altitude,Home to drone bearing,Home to drone elevation,Accelerometer,GPS Spoofing
-77,-77,28,28,-61,-61,45,44,2730.794371,2706.84261,2730.794371,2732.106425,34.807417,32.002821,15.691079,0.048641,43.909268,43.074973,101.233206,0.904559,0.009278,0
-77,-77,29,28,-60,-61,44,44,2717.906244,2763.123047,2717.906244,2710.236675,34.807229,32.003026,15.700357,0.04867,43.337599,43.216613,101.04488,0.909881,0.009278,0
-77,-77,28,27,-61,-61,44,44,2705.040189,2693.142552,2705.040189,2710.680714,34.807253,32.003112,15.709634,0.048699,43.22529,43.437903,100.854648,0.915247,0.009278,0
-78,-76,28,29,-60,-61,45,44,2692.196685,2682.691747,2692.196685,2696.405908,34.807119,32.0032,15.718912,0.048728,43.331314,43.394793,100.662487,0.920657,0.009278,0
-77,-76,28,28,-61,-61,44,44,2679.376219,2737.263331,2679.376219,2684.891323,34.807017,32.003298,15.72819,0.048756,44.083858,43.576675,100.46837,0.926112,0.009278,0
-77,-78,27,29,-61,-61,43,43,2666.579288,2679.375527,2666.579288,2669.478565,34.806883,32.003447,15.737467,0.048785,42.683441,43.27755,100.272272,0.931611,0.009278,0
-75,-77,28,27,-61,-62,45,44,2653.806396,2630.904969,2653.806396,2651.698145,34.806714,32.003552,15.746745,0.048814,43.162233,43.214439,100.074168,0.937156,0.009278,0
-76,-77,28,28,-61,-61,44,44,2641.058058,2659.137393,2641.058058,2649.958356,34.806705,32.003601,15.756022,0.048843,43.097813,43.545563,99.874032,0.942746,0.009278,0
-75,-76,29,29,-60,-59,45,46,2628.334797,2643.379806,2628.334797,2633.90035,34.806547,32.003674,15.7653,0.048872,42.518295,43.642685,99.671838,0.948383,0.009278,0
-76,-76,30,26,-60,-60,45,45,2615.637148,2661.019957,2615.637148,2608.76885,34.806317,32.003873,15.774578,0.0489,44.216703,43.51883,99.467557,0.954065,0.009278,0
-76,-76,28,29,-60,-60,45,45,2602.965652,2580.446388,2602.965652,2598.605129,34.806213,32.0039,15.783855,0.048929,43.760875,43.703353,99.261165,0.959794,0.009278,0
-76,-76,30,29,-59,-60,45,45,2590.320864,2586.315143,2590.320864,2585.937085,34.806104,32.004041,15.793133,0.048958,43.834302,43.722769,99.052632,0.96557,0.009278,0
-76,-74,29,28,-60,-61,46,45,2577.703345,2506.177863,2577.703345,2576.46319,34.806014,32.004107,15.80241,0.048987,43.580946,43.724445,98.841932,0.971393,0.009278,0
-76,-75,29,29,-59,-60,46,44,2565.113671,2563.373633,2565.113671,2563.356309,34.805899,32.004243,15.811688,0.049015,44.345711,43.847683,98.629036,0.977263,0.009278,0
-75,-77,29,29,-60,-60,45,45,2552.552424,2585.262825,2552.552424,2553.688381,34.805818,32.004371,15.820966,0.049044,44.105717,43.896414,98.413916,0.983181,0.009278,0
-75,-77,28,28,-60,-58,45,46,2540.020199,2501.209004,2540.020199,2539.183723,34.80568,32.004475,15.830243,0.049073,43.883653,43.762457,98.196543,0.989146,0.009278,0
-76,-77,30,31,-59,-60,46,44,2527.517603,2608.085683,2527.517603,2527.717066,34.805577,32.004596,15.839521,0.049102,43.683641,43.924001,97.976888,0.99516,0.009278,0
-76,-75,28,29,-60,-60,45,44,2515.045251,2438.391696,2515.045251,2511.241792,34.805411,32.00466,15.848798,0.04913,44.821367,43.648349,97.754922,1.001223,0.009278,0
-76,-76,29,28,-60,-60,45,45,2502.603772,2589.480584,2502.603772,2503.368855,34.805328,32.004663,15.858076,0.049159,43.28876,43.982444,97.530614,1.007334,0.009278,0
-76,-76,29,29,-60,-60,45,45,2490.193806,2507.866462,2490.193806,2494.995126,34.805268,32.004857,15.867354,0.049188,44.080387,44.103888,97.303935,1.013494,0.009278,0
-77,-75,29,28,-60,-58,45,45,2477.816004,2378.029515,2477.816004,2475.97032,34.805076,32.004929,15.876631,0.049217,44.036079,44.038809,97.074854,1.019703,0.009278,0
-76,-76,29,30,-60,-60,45,45,2465.471028,2468.706891,2465.471028,2464.218456,34.804967,32.005041,15.885909,0.049245,43.510456,44.313149,96.843341,1.025962,0.009278,0
-76,-76,30,31,-61,-60,45,45,2453.159555,2444.368889,2453.159555,2451.374018,34.804835,32.005083,15.895187,0.049274,43.716008,44.256429,96.609363,1.03227,0.009278,0
-76,-76,29,29,-60,-60,45,45,2440.882272,2402.009517,2440.882272,2440.610949,34.804742,32.005241,15.904464,0.049303,44.317068,44.214878,96.37289,1.038629,0.009278,0
-76,-76,29,29,-61,-60,45,44,2428.639879,2425.044875,2428.639879,2427.122279,34.804613,32.005353,15.913742,0.049332,42.405541,44.23665,96.13389,1.045037,0.009278,0
-76,-76,29,29,-59,-61,45,44,2416.433091,2421.173473,2416.433091,2413.530082,34.804475,32.00541,15.923019,0.04936,44.020344,44.281627,95.892331,1.051495,0.009278,0
-76,-76,29,29,-60,-60,46,46,2404.262632,2389.086928,2404.262632,2408.641521,34.804446,32.005597,15.932297,0.049389,44.809403,44.618688,95.648179,1.058004,0.009278,0
-76,-75,29,29,-62,-61,45,44,2392.129242,2473.784676,2392.129242,2393.828023,34.804294,32.005651,15.941575,0.049418,45.535111,44.462884,95.401403,1.064563,0.009278,0
-77,-76,29,31,-61,-59,46,45,2380.033675,2339.146913,2380.033675,2374.24448,34.804095,32.005734,15.950852,0.049447,43.999319,44.557281,95.151969,1.071173,0.009278,0
-76,-76,29,29,-61,-61,45,45,2367.976697,2283.510063,2367.976697,2373.158244,34.804096,32.005858,15.96013,0.049475,44.565065,44.374148,94.899844,1.077833,0.009278,0
-75,-75,29,28,-60,-60,44,46,2355.959088,2380.543292,2355.959088,2349.382351,34.803851,32.005934,15.969407,0.049504,44.340281,44.656093,94.644994,1.084545,0.009278,0
-75,-77,30,30,-59,-59,47,45,2343.981643,2415.211093,2343.981643,2333.180206,34.803698,32.006143,15.978685,0.049533,45.381523,44.644258,94.387385,1.091307,0.009278,0
-75,-75,30,30,-59,-59,45,46,2332.045171,2408.439051,2332.045171,2333.059404,34.803703,32.006209,15.987963,0.049562,44.348581,44.804174,94.126982,1.09812,0.009278,0
-75,-74,30,28,-59,-57,47,45,2320.150497,2316.520507,2320.150497,2318.864051,34.80356,32.00631,15.99724,0.049591,44.746195,44.795563,93.863752,1.104984,0.009278,0
-75,-75,28,31,-58,-61,46,46,2308.298458,2267.584929,2308.298458,2304.918898,34.80342,32.006421,16.006518,0.049619,45.43069,44.822785,93.597658,1.1119,0.009278,0
-75,-75,30,28,-59,-59,45,47,2296.489908,2321.387237,2296.489908,2293.094669,34.803302,32.006526,16.015795,0.049648,45.09174,44.731632,93.328667,1.118866,0.009278,0
-75,-75,29,29,-59,-59,46,46,2284.725717,2256.763767,2284.725717,2280.280985,34.80317,32.006581,16.025073,0.049677,44.218584,44.979282,93.056742,1.125883,0.009278,0
-75,-74,30,31,-59,-60,46,45,2273.006768,2278.186063,2273.006768,2268.456078,34.803052,32.006705,16.034351,0.049706,45.418613,44.857773,92.781848,1.132951,0.009278,0
-76,-75,30,30,-60,-59,46,47,2261.333962,2237.499673,2261.333962,2262.429378,34.802991,32.006764,16.043628,0.049734,44.828315,45.063953,92.503949,1.140069,0.009278,0
-76,-75,30,28,-58,-60,46,46,2249.708215,2202.38659,2249.708215,2246.064131,34.802828,32.006976,16.052906,0.049763,46.137828,44.82995,92.223008,1.147239,0.009278,0
-75,-75,30,30,-60,-59,46,46,2238.13046,2228.964122,2238.13046,2234.728043,34.80271,32.00705,16.062183,0.049792,44.158729,44.904742,91.93899,1.154459,0.009278,0
-75,-75,30,29,-57,-58,45,46,2226.601645,2159.03746,2226.601645,2221.79169,34.802577,32.007171,16.071461,0.049821,45.615654,45.232101,91.651858,1.161729,0.009278,0
-76,-75,31,31,-58,-60,47,46,2215.122737,2250.57428,2215.122737,2209.793439,34.802451,32.00721,16.080739,0.049849,45.823674,45.202558,91.361576,1.16905,0.009278,0
-75,-75,30,29,-58,-59,47,46,2203.694717,2235.57043,2203.694717,2200.362276,34.802356,32.007392,16.090016,0.049878,45.483047,45.195265,91.068105,1.17642,0.009278,0
-75,-75,30,30,-59,-59,46,46,2192.318586,2151.914009,2192.318586,2190.924197,34.802255,32.007389,16.099294,0.049907,45.035755,45.538501,90.771411,1.18384,0.009278,0
-75,-75,28,29,-59,-58,47,46,2180.99536,2182.365269,2180.99536,2179.95297,34.802142,32.007585,16.108571,0.049936,45.076872,45.306856,90.471454,1.191309,0.009278,0
-75,-76,29,29,-60,-59,46,45,2169.726073,2108.593264,2169.726073,2176.455277,34.802105,32.007625,16.117849,0.049964,44.531549,45.229019,90.168198,1.198828,0.009278,0
-76,-75,30,30,-59,-59,46,46,2158.511778,2117.267892,2158.511778,2157.599666,34.801905,32.007699,16.127127,0.049993,44.960519,45.345364,89.861607,1.206395,0.009278,0
-76,-75,30,30,-58,-60,46,46,2147.353545,2154.78947,2147.353545,2150.634186,34.801831,32.007836,16.136404,0.050022,45.634892,45.578046,89.551641,1.21401,0.009278,0
-75,-75,30,30,-59,-58,47,46,2136.252461,2118.448228,2136.252461,2137.638821,34.801692,32.007938,16.145682,0.050051,45.01314,45.671293,89.238265,1.221673,0.009278,0
-75,-75,29,30,-58,-58,45,46,2125.209635,2043.556266,2125.209635,2117.858385,34.801481,32.008,16.154959,0.050079,45.551273,45.788602,88.92144,1.229383,0.009278,0
-75,-74,30,30,-58,-59,43,47,2114.22619,2072.042035,2114.22619,2117.43605,34.801471,32.008222,16.164237,0.050108,45.499739,45.494475,88.601129,1.237139,0.009278,0
-74,-75,29,30,-58,-59,45,47,2103.30327,2163.48885,2103.30327,2100.977466,34.801293,32.00831,16.173515,0.050137,46.147913,45.699389,88.277296,1.244942,0.009278,0
-73,-74,31,32,-59,-58,46,47,2092.442037,2205.900192,2092.442037,2083.971787,34.80111,32.008373,16.182792,0.050166,45.498822,45.620304,87.949901,1.25279,0.009278,0
-74,-75,31,31,-58,-57,49,48,2081.643674,2081.279011,2081.643674,2084.134718,34.801108,32.008447,16.19207,0.050194,45.568981,45.77116,87.61891,1.260683,0.009278,0
-74,-74,31,31,-59,-58,47,47,2070.90938,2050.264954,2070.90938,2070.45681,34.800954,32.008621,16.201348,0.050223,46.232555,45.775614,87.284283,1.26862,0.009278,0
-74,-74,32,31,-58,-56,47,47,2060.240375,2156.592077,2060.240375,2057.979711,34.800819,32.008664,16.210625,0.050252,45.320853,46.007141,86.945985,1.2766,0.009278,0
-74,-74,31,31,-58,-57,47,45,2049.637899,2005.348621,2049.637899,2050.555833,34.800731,32.008799,16.219903,0.050281,46.283145,45.862845,86.60398,1.284622,0.009278,0
-72,-74,31,31,-58,-59,48,47,2039.10321,1945.689909,2039.10321,2042.473067,34.800635,32.008933,16.22918,0.05031,45.077287,46.142111,86.258229,1.292686,0.009278,0
-74,-74,31,31,-58,-58,47,47,2028.637586,2027.166707,2028.637586,2035.650351,34.800564,32.008913,16.238458,0.050338,46.659894,46.20994,85.908699,1.30079,0.009278,0
-76,-74,31,31,-59,-58,47,47,2018.242325,1959.180779,2018.242325,2017.800199,34.800363,32.009054,16.247736,0.050367,46.506247,46.177139,85.555352,1.308933,0.009278,0
-74,-76,31,29,-58,-58,48,47,2007.918745,2051.06065,2007.918745,2007.080722,34.800237,32.009182,16.257013,0.050396,46.523206,46.065268,85.198153,1.317114,0.009278,0
-74,-74,31,31,-58,-58,47,47,1997.668182,1997.534988,1997.668182,2000.376581,34.800152,32.009311,16.266291,0.050425,46.01145,46.221699,84.837068,1.325333,0.009278,0
-74,-74,30,31,-58,-57,47,47,1987.491994,1980.662371,1987.491994,1981.480308,34.799942,32.009392,16.275568,0.050453,46.783382,46.340453,84.472062,1.333587,0.009278,0
-74,-74,29,31,-58,-58,48,47,1977.391557,2032.641004,1977.391557,1975.028174,34.799863,32.00948,16.284846,0.050482,45.643136,46.348963,84.103101,1.341875,0.009278,0
-74,-73,31,32,-58,-58,47,47,1967.368268,1935.051631,1967.368268,1967.97077,34.799769,32.009632,16.294124,0.050511,45.640683,46.450148,83.730152,1.350197,0.009278,0
-74,-74,31,31,-59,-59,47,47,1957.423544,1977.991788,1957.423544,1953.49091,34.799598,32.009759,16.303401,0.05054,45.721943,46.468258,83.353182,1.358551,0.009278,0
-74,-74,31,31,-58,-60,47,47,1947.558819,1940.877422,1947.558819,1942.150397,34.799474,32.009777,16.312679,0.050568,46.560367,46.505637,82.972159,1.366934,0.009278,0
-74,-72,32,32,-58,-57,47,48,1937.77555,1940.043386,1937.77555,1939.946022,34.799427,32.009938,16.321956,0.050597,46.205825,46.386033,82.587051,1.375346,0.009278,0
-72,-74,30,31,-58,-57,46,47,1928.075212,1867.718468,1928.075212,1927.648769,34.799284,32.010008,16.331234,0.050626,46.972733,46.640114,82.197829,1.383785,0.009278,0
-74,-74,32,32,-58,-58,47,48,1918.459298,1888.136463,1918.459298,1915.081836,34.799129,32.010135,16.340512,0.050655,45.871178,46.607584,81.804462,1.392248,0.009278,0
-74,-74,31,31,-58,-58,48,47,1908.929323,1883.210761,1908.929323,1912.459141,34.79908,32.010252,16.349789,0.050683,46.790559,46.537966,81.406923,1.400735,0.009278,0
-74,-74,31,31,-58,-58,47,47,1899.486818,1961.092119,1899.486818,1902.898067,34.798956,32.01037,16.359067,0.050712,47.081109,46.810275,81.005182,1.409243,0.009278,0
-74,-74,30,31,-59,-58,48,47,1890.133336,1907.683209,1890.133336,1892.989023,34.798838,32.010435,16.368344,0.050741,47.423204,46.822958,80.599214,1.417771,0.009278,0
-74,-74,30,32,-59,-58,46,47,1880.870445,1883.112614,1880.870445,1884.765008,34.798725,32.010558,16.377622,0.05077,46.89963,46.883757,80.188993,1.426315,0.009278,0
-74,-73,34,31,-59,-58,47,47,1871.699733,1873.045742,1871.699733,1875.624045,34.798607,32.01065,16.3869,0.050798,47.125164,46.765265,79.774495,1.434874,0.009278,0
-73,-73,33,32,-56,-57,48,48,1862.622807,1850.28723,1862.622807,1865.365083,34.798473,32.010761,16.396177,0.050827,46.195178,46.946606,79.355696,1.443446,0.009278,0
-73,-72,32,32,-57,-57,49,48,1853.641289,1849.312031,1853.641289,1852.60522,34.798303,32.010904,16.405455,0.050856,46.379716,46.991687,78.932576,1.452028,0.009278,0
-74,-72,32,31,-57,-57,47,48,1844.75682,1891.294757,1844.75682,1847.596986,34.798233,32.010971,16.414732,0.050885,47.473731,46.872373,78.505114,1.460618,0.009278,0
-73,-73,32,32,-57,-57,48,48,1835.971057,1831.841977,1835.971057,1840.620444,34.798124,32.011107,16.42401,0.050913,45.903575,47.046858,78.073291,1.469213,0.009278,0
-73,-73,32,32,-57,-57,48,48,1827.285674,1891.811549,1827.285674,1821.68613,34.797888,32.011229,16.433288,0.050942,47.069256,47.167366,77.637091,1.47781,0.009278,0
-73,-73,32,32,-57,-56,48,46,1818.702359,1837.82568,1818.702359,1820.181581,34.797844,32.011331,16.442565,0.050971,47.172314,47.091971,77.196497,1.486407,0.009278,0
-74,-73,32,33,-57,-57,49,47,1810.222816,1677.42607,1810.222816,1814.87255,34.797755,32.011445,16.451843,0.051,46.088113,47.300982,76.751497,1.495001,0.009278,0
-73,-74,32,32,-56,-57,48,50,1801.848764,1729.81229,1801.848764,1802.140067,34.797614,32.011455,16.461121,0.051029,46.84042,47.242512,76.302078,1.503588,0.009278,0
-72,-73,32,30,-58,-57,49,49,1793.581935,1743.741405,1793.581935,1797.169637,34.797512,32.011621,16.470398,0.051057,47.451405,47.64025,75.848231,1.512167,0.009278,0
-73,-73,32,32,-57,-56,48,48,1785.424074,1814.015539,1785.424074,1788.445218,34.79738,32.011741,16.479676,0.051086,47.577984,47.456759,75.389948,1.520733,0.009278,0
-73,-73,33,32,-57,-57,47,47,1777.37694,1695.163515,1777.37694,1774.401818,34.797206,32.011805,16.488953,0.051115,48.245855,47.37995,74.927223,1.529283,0.009278,0
-73,-73,32,32,-59,-56,48,48,1769.442302,1782.956246,1769.442302,1773.225308,34.797132,32.011993,16.498231,0.051144,47.400135,47.430716,74.460053,1.537815,0.009278,0
-73,-73,32,32,-58,-57,48,48,1761.62194,1734.571888,1761.62194,1761.75594,34.796997,32.01202,16.507509,0.051172,47.556182,47.669692,73.988437,1.546324,0.009278,0
-74,-72,31,32,-57,-56,49,50,1753.917643,1786.05832,1753.917643,1750.782223,34.796838,32.012131,16.516786,0.051201,47.304791,47.671339,73.512376,1.554807,0.009278,0
-73,-73,32,33,-57,-57,49,46,1746.331211,1747.720768,1746.331211,1750.513612,34.79681,32.012204,16.526064,0.05123,47.90381,47.542971,73.031873,1.56326,0.009278,0
-73,-73,32,32,-57,-58,48,48,1738.86445,1736.117493,1738.86445,1739.891923,34.796611,32.012427,16.535341,0.051259,47.891848,47.561572,72.546936,1.57168,0.009278,0
-73,-72,32,31,-57,-57,48,50,1731.519172,1655.198841,1731.519172,1728.95139,34.796477,32.012458,16.544619,0.051287,47.877401,47.753267,72.057572,1.580063,0.009278,0
-73,-72,34,31,-56,-57,48,47,1724.297198,1744.31332,1724.297198,1725.351097,34.796387,32.012587,16.553897,0.051316,48.305399,47.670538,71.563794,1.588404,0.009278,0
-73,-74,33,34,-57,-57,49,48,1717.20035,1751.374852,1717.20035,1715.485203,34.796218,32.012734,16.563174,0.051345,48.266231,47.896074,71.065617,1.596701,0.009278,0
-73,-72,31,32,-57,-57,48,47,1710.230455,1671.461146,1710.230455,1704.89772,34.796061,32.012824,16.572452,0.051374,48.034051,47.872336,70.563057,1.604948,0.009278,0
-72,-73,32,32,-57,-58,48,48,1703.38934,1690.843004,1703.38934,1704.366803,34.796038,32.012866,16.581729,0.051402,48.042957,48.059975,70.056135,1.613142,0.009278,0
-73,-72,32,31,-57,-57,49,48,1696.678837,1638.766873,1696.678837,1699.444987,34.795907,32.013038,16.591007,0.051431,47.957739,48.105184,69.544875,1.621278,0.009278,0
-72,-74,34,31,-58,-58,48,48,1689.839405,1775.085277,1689.839405,1690.674307,34.795767,32.01313,16.600285,-0.075149,48.052098,47.869263,69.019544,1.62803,0.009278,0
-73,-72,32,31,-57,-57,48,48,1679.715968,1717.932314,1679.715968,1682.176716,34.795618,32.013245,16.620299,-0.07524,47.672322,47.715799,68.57168,1.635253,0.020014,0
-74,-73,32,32,-57,-57,48,48,1669.684327,1662.955388,1669.684327,1672.84339,34.795523,32.01322,16.640313,-0.07533,47.500575,47.882529,68.117862,1.64247,0.020014,0
-74,-72,32,33,-57,-56,49,50,1659.746747,1681.575719,1659.746747,1662.964941,34.795358,32.013331,16.660328,-0.075421,47.747386,47.779877,67.658029,1.649678,0.020014,0
-72,-72,33,33,-55,-56,49,50,1649.905533,1600.690659,1649.905533,1650.722103,34.795162,32.013444,16.680342,-0.075511,47.876597,47.623973,67.192121,1.656874,0.020014,0
-72,-72,33,32,-55,-55,49,49,1640.163029,1604.421339,1640.163029,1641.344909,34.795026,32.0135,16.700356,-0.075602,47.413312,47.881051,66.720081,1.664052,0.020014,0
-72,-70,33,33,-56,-56,50,49,1630.521619,1639.569486,1630.521619,1633.603897,34.794892,32.013585,16.720371,-0.075693,47.270206,47.363948,66.241854,1.671209,0.020014,0
-72,-72,33,33,-56,-56,49,49,1620.983724,1699.729379,1620.983724,1618.994704,34.794694,32.01364,16.740385,-0.075783,48.009389,47.529295,65.757386,1.678342,0.020014,0
-71,-72,33,33,-56,-56,48,49,1611.551806,1642.949144,1611.551806,1612.296447,34.79455,32.013765,16.7604,-0.075874,47.248739,47.308669,65.266627,1.685445,0.020014,0
-72,-72,33,33,-57,-56,49,50,1602.228363,1555.763934,1602.228363,1604.416621,34.794431,32.013812,16.780414,-0.075964,46.800436,47.294464,64.769526,1.692513,0.020014,0
-72,-72,33,31,-56,-56,49,49,1593.015931,1668.787577,1593.015931,1594.391092,34.794242,32.013939,16.800428,-0.076055,47.575803,47.361756,64.266039,1.699543,0.020014,0
-72,-73,35,33,-56,-55,49,50,1583.917083,1535.130417,1583.917083,1590.691828,34.794137,32.014045,16.820443,-0.076146,46.033116,47.111352,63.75612,1.70653,0.020014,0
-72,-72,34,33,-56,-56,49,48,1574.934427,1583.513667,1574.934427,1570.579269,34.793897,32.014048,16.840457,-0.076236,47.007164,47.164426,63.23973,1.713467,0.020014,0
-72,-72,33,33,-56,-55,49,49,1566.070608,1548.151459,1566.070608,1565.940133,34.793779,32.014152,16.860471,-0.076327,46.397762,47.033271,62.716832,1.720351,0.020014,0
-72,-73,33,33,-57,-56,49,50,1557.328304,1527.107002,1557.328304,1558.47046,34.793612,32.014278,16.880486,-0.076417,46.803611,47.02136,62.187391,1.727174,0.020014,0
-72,-72,34,34,-55,-56,49,49,1548.710225,1505.25535,1548.710225,1548.018047,34.793494,32.014266,16.9005,-0.076508,46.743429,46.803058,61.651376,1.733933,0.020014,0
-72,-72,33,33,-56,-56,48,48,1540.219115,1526.774753,1540.219115,1535.647994,34.793312,32.014316,16.920515,-0.076599,46.630186,46.822098,61.108762,1.74062,0.020014,0
-69,-72,32,32,-56,-56,49,49,1531.857748,1585.012826,1531.857748,1537.070915,34.79319,32.014527,16.940529,-0.076689,46.921499,46.649797,60.559527,1.74723,0.020014,0
-72,-72,33,33,-55,-55,49,49,1523.628925,1561.494509,1523.628925,1523.285026,34.792996,32.014565,16.960543,-0.07678,45.80765,46.643874,60.003651,1.753757,0.020014,0
-72,-72,31,32,-56,-56,49,49,1515.535477,1488.685264,1515.535477,1506.627178,34.79278,32.014582,16.980558,-0.076871,46.876282,46.554651,59.441122,1.760194,0.020014,0
-71,-72,33,34,-57,-56,49,50,1507.580259,1519.845857,1507.580259,1513.161476,34.792741,32.01475,17.000572,-0.076961,46.505644,46.44179,58.871931,1.766536,0.020014,0
-71,-71,33,34,-56,-56,49,49,1499.76615,1462.296981,1499.76615,1499.196163,34.79258,32.014734,17.020586,-0.077052,47.555895,46.202476,58.296074,1.772774,0.020014,0
-71,-72,34,33,-56,-56,50,50,1492.09605,1531.645779,1492.09605,1490.213773,34.792403,32.014821,17.040601,-0.077142,45.847084,46.390209,57.713554,1.778902,0.020014,0
-70,-71,34,35,-56,-55,51,50,1484.57288,1462.798516,1484.57288,1489.257506,34.792279,32.01497,17.060615,-0.077233,46.319295,46.228866,57.124377,1.784914,0.020014,0
-72,-71,34,34,-55,-55,50,49,1477.199578,1486.462859,1477.199578,1471.445972,34.792057,32.014966,17.08063,-0.077324,46.241509,46.033614,56.528557,1.790802,0.020014,0
-70,-71,34,34,-56,-55,49,49,1469.979094,1559.239477,1469.979094,1473.082381,34.791979,32.015092,17.100644,-0.077414,46.033933,46.050641,55.926113,1.796559,0.020014,0
-71,-71,34,34,-54,-55,50,52,1462.914392,1370.877023,1462.914392,1464.613421,34.791828,32.015143,17.120658,-0.077505,46.650717,46.032051,55.317071,1.802177,0.020014,0
-71,-71,34,34,-55,-56,51,49,1456.008445,1438.407114,1456.008445,1463.781374,34.791666,32.015327,17.140673,-0.077595,46.590365,45.998617,54.701463,1.80765,0.020014,0
-71,-72,35,34,-54,-55,50,50,1449.26423,1405.627799,1449.26423,1445.591286,34.791457,32.015293,17.160687,-0.077686,45.709461,45.853044,54.079328,1.812968,0.020014,0
-72,-71,34,33,-55,-55,50,50,1442.684729,1451.393688,1442.684729,1436.060998,34.791245,32.015393,17.180701,-0.077777,44.923484,45.708836,53.450711,1.818125,0.020014,0
-71,-70,34,33,-54,-55,50,51,1436.272924,1379.440215,1436.272924,1439.291799,34.79115,32.015549,17.200716,-0.077867,45.937195,45.653615,52.815666,1.823114,0.020014,0
-71,-71,35,34,-55,-56,49,50,1430.031789,1337.172202,1430.031789,1429.67076,34.790973,32.0156,17.22073,-0.077958,45.494515,45.49707,52.174253,1.827925,0.020014,0
-71,-71,34,34,-55,-54,50,49,1423.964294,1422.004934,1423.964294,1422.993858,34.790869,32.015616,17.240745,-0.078048,46.293661,45.593411,51.526541,1.832551,0.020014,0
-71,-71,34,34,-55,-55,50,50,1418.073398,1405.831693,1418.073398,1422.207868,34.790703,32.01578,17.260759,-0.078139,45.601362,45.465321,50.872606,1.836985,0.020014,0
-71,-71,34,34,-55,-55,50,49,1412.362041,1434.677973,1412.362041,1407.672635,34.79055,32.015731,17.280773,-0.07823,45.63088,45.391493,50.212531,1.841218,0.020014,0
-71,-71,34,35,-55,-55,51,50,1406.833147,1317.631133,1406.833147,1406.244263,34.790364,32.0159,17.300788,-0.07832,46.006063,45.41667,49.546409,1.845242,0.020014,0
-73,-71,35,34,-55,-56,50,50,1401.489616,1433.081144,1401.489616,1402.166882,34.790179,32.016024,17.320802,-0.078411,44.859658,45.156152,48.87434,1.84905,0.020014,0
-71,-72,34,34,-55,-55,51,50,1396.334318,1414.605204,1396.334318,1399.097015,34.790141,32.016018,17.340816,-0.078501,44.990824,45.171919,48.196432,1.852633,0.020014,0
-71,-71,37,34,-55,-55,49,50,1391.370094,1424.238148,1391.370094,1393.382493,34.789901,32.016167,17.360831,-0.078592,45.305007,45.161671,47.512804,1.855985,0.020014,0
-71,-71,34,33,-55,-56,50,50,1386.599745,1409.189502,1386.599745,1385.563145,34.789729,32.016221,17.380845,-0.078683,46.121098,44.980543,46.82358,1.859097,0.020014,0
-71,-72,33,34,-55,-55,51,49,1382.026033,1348.220689,1382.026033,1381.674499,34.789622,32.016266,17.40086,-0.078773,44.859332,44.795777,46.128895,1.861962,0.020014,0
-71,-71,35,34,-55,-55,49,50,1377.651674,1422.82573,1377.651674,1377.490802,34.789522,32.0163,17.420874,-0.078864,45.049627,44.850344,45.428891,1.864572,0.020014,0
-71,-70,34,34,-55,-54,50,50,1373.479332,1377.062602,1373.479332,1370.90299,34.789273,32.016429,17.440888,-0.078954,46.316741,44.748304,44.723721,1.866921,0.020014,0
-71,-71,34,33,-56,-56,50,50,1369.511618,1370.425026,1369.511618,1369.839119,34.789095,32.016562,17.460903,-0.079045,44.675086,44.583639,44.013544,1.869001,0.020014,0
-72,-72,34,35,-55,-55,50,51,1365.751081,1399.069803,1365.751081,1366.478654,34.788964,32.016627,17.480917,-0.079136,44.592791,44.660666,43.298528,1.870805,0.020014,0
-70,-72,35,34,-56,-55,50,50,1362.200206,1349.003541,1362.200206,1363.520761,34.788849,32.016681,17.500931,-0.079226,43.098609,44.435212,42.57885,1.872328,0.020014,0
-71,-71,34,34,-54,-55,50,50,1358.861408,1383.55033,1358.861408,1353.857106,34.788651,32.016717,17.520946,-0.079317,43.429585,44.60112,41.854694,1.873562,0.020014,0
-71,-71,35,34,-54,-56,51,50,1355.737028,1408.214228,1355.737028,1347.796705,34.788491,32.016765,17.54096,-0.079407,44.332327,44.190909,41.126255,1.874502,0.020014,0
-71,-71,33,33,-56,-56,50,50,1352.829331,1445.073834,1352.829331,1355.328886,34.78833,32.016973,17.560975,-0.079498,43.316226,44.323251,40.393732,1.875143,0.020014,0
-72,-70,34,34,-57,-55,50,50,1350.140494,1292.294732,1350.140494,1348.599366,34.788236,32.01696,17.580989,-0.079589,44.713341,44.210082,39.657334,1.875478,0.020014,0
-72,-72,34,34,-55,-57,51,49,1347.672611,1400.453431,1347.672611,1345.881294,34.787985,32.017104,17.601003,-0.079679,45.144115,43.941629,38.917277,1.875503,0.020014,0
-70,-71,34,35,-55,-55,50,51,1345.42768,1263.148874,1345.42768,1347.052743,34.787843,32.017213,17.621018,-0.07977,43.530846,44.006647,38.173784,1.875214,0.020014,0
